        Received samples ch0    Received samples ch1  Expected samples ch0    Expected samples ch1      Delays
3109                       0                       0  False                   False                        nan
3110                       0                       0  False                   False                        nan
3111                       0                       0  False                   False                        nan
3112                       0                       0  False                   False                        nan
3113                       0                       0  False                   False                        nan
3114                       0                       0  False                   False                        nan
3115                       0                       0  False                   False                        nan
3116                       0                       0  False                   False                        nan
3117                       0                       0  False                   False                        nan
3118                       0                       0  False                   False                        nan
3119                       0                       0  False                   False                        nan
3120                       0                       0  False                   False                        nan
3121                       0                       0  False                   False                        nan
3122                       0                       0  False                   False                        nan
3123                       0                       0  False                   False                        nan
3124                       0                       0  False                   False                        nan
3125                       0                       0  False                   False                        nan
3126                       0                       0  False                   False                        nan
3127                       0                       0  False                   False                        nan
3128                       0                       0  False                   False                        nan
3129                       0                       0  False                   False                        nan
3130                       0                       0  False                   False                        nan
3131                       0                       0  False                   False                        nan
3132                       0                       0  False                   False                        nan
3133                       0                       0  False                   False                        nan
3134                       0                       0  False                   False                        nan
3135                       0                       0  False                   False                        nan
3136                       0                       0  False                   False                        nan
3137                       0                       0  False                   False                        nan
3138                       0                       0  False                   False                        nan
3139                       0                       0  False                   False                        nan
3140                       0                       0  False                   False                        nan
3141                       0                       0  False                   False                        nan
3142                       0                       0  False                   False                        nan
3143                       0                       0  False                   False                        nan
3144                       0                       0  False                   False                        nan
3145                       0                       0  False                   False                        nan
3146                       0                       0  False                   False                        nan
3147                       0                       0  False                   False                        nan
3148                       0                       0  False                   False                        nan
3149                       0                       0  False                   False                        nan
3150                       0                       0  False                   False                        nan
3151                       0                       0  False                   False                        nan
3152                       0                       0  False                   False                        nan
3153                       0                       0  False                   False                        nan
3154                       0                       0  False                   False                        nan
3155                       0                       0  False                   False                        nan
3156                       0                       0  False                   False                        nan
3157                       0                       0  False                   False                        nan
3158                       0                       0  False                   False                        nan
3159                       0                       0  False                   False                        nan
3160                       0                       0  False                   False                        nan
3161                       0                       0  False                   False                        nan
3162                       0                       0  False                   False                        nan
3163                       0                       0  False                   False                        nan
3164                       0                       0  False                   False                        nan
3165                       0                       0  False                   False                        nan
3166                       0                       0  False                   False                        nan
3167                       0                       0  False                   False                        nan
3168                       0                       0  False                   False                        nan
3169                       0                       0  False                   False                        nan
3170                       0                       0  False                   False                        nan
3171                       0                       0  False                   False                        nan
3172                       0                       0  False                   False                        nan
3173                       0                       0  False                   False                        nan
3174                       0                       0  False                   False                        nan
3175                       0                       0  False                   False                        nan
3176                       0                       0  False                   False                        nan
3177                       0                       0  False                   False                        nan
3178                       0                       0  False                   False                        nan
3179                       0                       0  False                   False                        nan
3180                       0                       0  False                   False                        nan
3181                       0                       0  False                   False                        nan
3182                       0                       0  False                   False                        nan
3183                       0                       0  False                   False                        nan
3184                       0                       0  False                   False                        nan
3185                       0                       0  False                   False                        nan
3186                       0                       0  False                   False                        nan
3187                       0                       0  False                   False                        nan
3188                       0                       0  False                   False                        nan
3189                       0                       0  False                   False                        nan
3190                       0                       0  False                   False                        nan
3191                       0                       0  False                   False                        nan
3192                       0                       0  False                   False                        nan
3193                       0                       0  False                   False                        nan
3194                       0                       0  False                   False                        nan
3195                       0                       0  False                   False                        nan
3196                       0                       0  False                   False                        nan
3197                       0                       0  False                   False                        nan
3198                       0                       0  False                   False                        nan
3199                       0                       0  False                   False                        nan
3200                       0                       0  False                   False                        nan
3201                       0                       0  False                   False                        nan
3202                       0                       0  False                   False                        nan
3203                       0                       0  False                   False                        nan
3204                       0                       0  False                   False                        nan
3205                       0                       0  False                   False                        nan
3206                       0                       0  False                   False                        nan
3207                       0                       0  False                   False                        nan
3208                       0                       0  False                   False                        nan
3209                       0                       0  False                   False                        nan
3210                       0                       0  False                   False                        nan
3211                       0                       0  False                   False                        nan
3212                       0                       0  False                   False                        nan
3213                       0                       0  False                   False                        nan
3214                       1                       0  True                    False                        nan
3215                       1                       0  True                    False                        nan
3216                       1                       0  True                    False                        nan
3217                       1                       0  True                    False                        nan
3218                       1                       0  True                    False                        nan
3219                       1                       0  True                    False                        nan
3220                       1                       0  True                    False                        nan
3221                       1                       0  True                    False                        nan
3222                       1                       0  True                    False                        nan
3223                       0                       0  True                    False                        nan
3224                       0                       0  False                   False                        nan
3225                       0                       0  False                   False                        nan
3226                       0                       0  False                   False                        nan
3227                       0                       0  False                   False                        nan
3228                       0                       0  False                   False                        nan
3229                       0                       0  False                   False                        nan
3230                       0                       0  False                   False                        nan
3231                       0                       0  False                   False                        nan
3232                       0                       0  False                   False                        nan
3233                       0                       0  False                   False                        nan
3234                       0                       0  False                   False                        nan
3235                       0                       0  False                   False                        nan
3236                       0                       0  False                   False                        nan
3237                       0                       0  False                   False                        nan
3238                       0                       0  False                   False                        nan
3239                       0                       0  False                   False                        nan
3240                       0                       0  False                   False                        nan
3241                       0                       0  False                   False                        nan
3242                       0                       0  False                   False                        nan
3243                       0                       0  False                   False                        nan
3244                       0                       0  False                   False                        nan
3245                       0                       0  False                   False                        nan
3246                       0                       0  False                   False                        nan
3247                       0                       0  False                   False                        nan
3248                       0                       0  False                   False                        nan
3249                       0                       0  False                   False                        nan
3250                       0                       0  False                   False                        nan
3251                       0                       0  False                   False                        nan
3252                       0                       0  False                   False                        nan
3253                       0                       0  False                   False                        nan
3254                       0                       0  False                   False                        nan
3255                       0                       0  False                   False                        nan
3256                       0                       0  False                   False                        nan
3257                       0                       0  False                   False                        nan
3258                       0                       0  False                   False                        nan
3259                       0                       0  False                   False                        nan
3260                       0                       0  False                   False                        nan
3261                       0                       0  False                   False                        nan
3262                       0                       0  False                   False                        nan
3263                       0                       0  False                   False                        nan
3264                       0                       0  False                   False                        nan
3265                       0                       0  False                   False                        nan
3266                       0                       0  False                   False                        nan
3267                       0                       0  False                   False                        nan
3268                       0                       0  False                   False                        nan
3269                       0                       0  False                   False                        nan
3270                       0                       0  False                   False                        nan
3271                       0                       0  False                   False                        nan
3272                       0                       0  False                   False                        nan
3273                       0                       0  False                   False                        nan
3274                       0                       0  False                   False                        nan
3275                       0                       0  False                   False                        nan
3276                       0                       0  False                   False                        nan
3277                       0                       0  False                   False                        nan
3278                       0                       0  False                   False                        nan
3279                       0                       0  False                   False                        nan
3280                       0                       0  False                   False                        nan
3281                       0                       0  False                   False                        nan
3282                       0                       0  False                   False                        nan
3283                       0                       0  False                   False                        nan
3284                       0                       0  False                   False                        nan
3285                       0                       0  False                   False                        nan
3286                       0                       0  False                   False                        nan
3287                       0                       0  False                   False                        nan
3288                       0                       0  False                   False                        nan
3289                       0                       0  False                   False                        nan
3290                       0                       0  False                   False                        nan
3291                       0                       0  False                   False                        nan
3292                       0                       0  False                   False                        nan
3293                       0                       0  False                   False                        nan
3294                       0                       0  False                   False                        nan
3295                       0                       0  False                   False                        nan
3296                       0                       0  False                   False                        nan
3297                       0                       0  False                   False                        nan
3298                       0                       0  False                   False                        nan
3299                       0                       0  False                   False                        nan
3300                       0                       0  False                   False                        nan
3301                       0                       0  False                   False                        nan
3302                       0                       0  False                   False                        nan
3303                       0                       0  False                   False                        nan
3304                       0                       0  False                   False                        nan
3305                       0                       0  False                   False                        nan
3306                       0                       0  False                   False                        nan
3307                       0                       0  False                   False                        nan
3308                       0                       0  False                   False                        nan
3309                       0                       0  False                   False                        nan
3310                       0                       0  False                   False                        nan
3311                       0                       0  False                   False                        nan
3312                       0                       0  False                   False                        nan
3313                       0                       0  False                   False                        nan
3314                       0                       0  False                   False                        nan
3315                       0                       0  False                   False                        nan
3316                       0                       0  False                   False                        nan
3317                       0                       0  False                   False                        nan
3318                       0                       0  False                   False                        nan
3319                       0                       0  False                   False                        nan
3320                       0                       0  False                   False                        nan
3321                       0                       0  False                   False                        nan
3322                       0                       0  False                   False                        nan
3323                       0                       0  False                   False                        nan
3324                       0                       0  False                   False                        nan
3325                       0                       0  False                   False                        nan
3326                       0                       0  False                   False                        nan
3327                       0                       0  False                   False                        nan
3328                       0                       0  False                   False                        nan
3329                       0                       0  False                   False                        nan
3330                       0                       0  False                   False                        nan
3331                       0                       0  False                   False                        nan
3332                       0                       0  False                   False                        nan
3333                       0                       0  False                   False                        nan
3334                       0                       0  False                   False                        nan
3335                       0                       0  False                   False                        nan
3336                       0                       0  False                   False                        nan
3337                       0                       0  False                   False                        nan
3338                       0                       0  False                   False                        nan
3339                       0                       0  False                   False                        nan
3340                       0                       0  False                   False                        nan
3341                       0                       0  False                   False                        nan
3342                       0                       0  False                   False                        nan
3343                       0                       0  False                   False                        nan
3344                       0                       0  False                   False                        nan
3345                       0                       0  False                   False                        nan
3346                       0                       0  False                   False                        nan
3347                       0                       0  False                   False                        nan
3348                       0                       0  False                   False                        nan
3349                       0                       0  False                   False                        nan
3350                       0                       0  False                   False                        nan
3351                       0                       0  False                   False                        nan
3352                       0                       0  False                   False                        nan
3353                       0                       0  False                   False                        nan
3354                       0                       0  False                   False                        nan
3355                       0                       0  False                   False                        nan
3356                       0                       0  False                   False                        nan
3357                       0                       0  False                   False                        nan
3358                       0                       0  False                   False                        nan
3359                       0                       0  False                   False                        nan
3360                       0                       0  False                   False                        nan
3361                       0                       0  False                   False                        nan
3362                       0                       0  False                   False                        nan
3363                       0                       0  False                   False                        nan
3364                       0                       0  False                   False                        nan
3365                       0                       0  False                   False                        nan
3366                       0                       0  False                   False                        nan
3367                       0                       0  False                   False                        nan
3368                       0                       0  False                   False                        nan
3369                       0                       0  False                   False                        nan
3370                       0                       0  False                   False                        nan
3371                       0                       0  False                   False                        nan
3372                       0                       0  False                   False                        nan
3373                       0                       0  False                   False                        nan
3374                       0                       0  False                   False                        nan
3375                       0                       0  False                   False                        nan
3376                       0                       0  False                   False                        nan
3377                       0                       0  False                   False                        nan
3378                       0                       0  False                   False                        nan
3379                       0                       0  False                   False                        nan
3380                       0                       0  False                   False                        nan
3381                       0                       0  False                   False                        nan
3382                       0                       0  False                   False                        nan
3383                       0                       0  False                   False                        nan
3384                       0                       0  False                   False                        nan
3385                       0                       0  False                   False                        nan
3386                       0                       0  False                   False                        nan
3387                       1                       0  True                    False                        nan
3388                       1                       0  True                    False                        nan
3389                       1                       0  True                    False                        nan
3390                       1                       0  True                    False                        nan
3391                       1                       0  True                    False                        nan
3392                       1                       0  True                    False                        nan
3393                       1                       0  True                    False                        nan
3394                       1                       0  True                    False                        nan
3395                       1                       0  True                    False                        nan
3396                       0                       0  True                    False                        nan
3397                       0                       0  False                   False                        nan
3398                       0                       0  False                   False                        nan
3399                       0                       0  False                   False                        nan
3400                       0                       0  False                   False                        nan
3401                       0                       0  False                   False                        nan
3402                       0                       0  False                   False                        nan
3403                       0                       0  False                   False                        nan
3404                       0                       0  False                   False                        nan
3405                       0                       0  False                   False                        nan
3406                       0                       0  False                   False                        nan
3407                       0                       0  False                   False                        nan
3408                       0                       0  False                   False                        nan
3409                       0                       0  False                   False                        nan
3410                       0                       0  False                   False                        nan
3411                       0                       0  False                   False                        nan
3412                       0                       0  False                   False                        nan
3413                       0                       0  False                   False                        nan
3414                       0                       0  False                   False                        nan
3415                       0                       0  False                   False                        nan
3416                       0                       0  False                   False                        nan
3417                       0                       0  False                   False                        nan
3418                       0                       0  False                   False                        nan
3419                       0                       0  False                   False                        nan
3420                       0                       0  False                   False                        nan
3421                       0                       0  False                   False                        nan
3422                       0                       0  False                   False                        nan
3423                       0                       0  False                   False                        nan
3424                       0                       0  False                   False                        nan
3425                       0                       0  False                   False                        nan
3426                       0                       0  False                   False                        nan
3427                       0                       0  False                   False                        nan
3428                       0                       0  False                   False                        nan
3429                       0                       0  False                   False                        nan
3430                       0                       0  False                   False                        nan
3431                       0                       0  False                   False                        nan
3432                       0                       0  False                   False                        nan
3433                       0                       0  False                   False                        nan
3434                       0                       0  False                   False                        nan
3435                       0                       0  False                   False                        nan
3436                       0                       0  False                   False                        nan
3437                       0                       0  False                   False                        nan
3438                       0                       0  False                   False                        nan
3439                       0                       0  False                   False                        nan
3440                       0                       0  False                   False                        nan
3441                       0                       0  False                   False                        nan
3442                       0                       0  False                   False                        nan
3443                       0                       0  False                   False                        nan
3444                       0                       0  False                   False                        nan
3445                       0                       0  False                   False                        nan
3446                       0                       0  False                   False                        nan
3447                       0                       0  False                   False                        nan
3448                       0                       0  False                   False                        nan
3449                       0                       0  False                   False                        nan
3450                       0                       0  False                   False                        nan
3451                       0                       0  False                   False                        nan
3452                       0                       0  False                   False                        nan
3453                       0                       0  False                   False                        nan
3454                       0                       0  False                   False                        nan
3455                       0                       0  False                   False                        nan
3456                       0                       0  False                   False                        nan
3457                       0                       0  False                   False                        nan
3458                       0                       0  False                   False                        nan
3459                       0                       0  False                   False                        nan
3460                       0                       0  False                   False                        nan
3461                       0                       0  False                   False                        nan
3462                       0                       0  False                   False                        nan
3463                       0                       0  False                   False                        nan
3464                       0                       0  False                   False                        nan
3465                       0                       0  False                   False                        nan
3466                       0                       0  False                   False                        nan
3467                       0                       0  False                   False                        nan
3468                       0                       0  False                   False                        nan
3469                       0                       0  False                   False                        nan
3470                       0                       0  False                   False                        nan
3471                       0                       0  False                   False                        nan
3472                       0                       0  False                   False                        nan
3473                       0                       0  False                   False                        nan
3474                       0                       0  False                   False                        nan
3475                       0                       0  False                   False                        nan
3476                       0                       0  False                   False                        nan
3477                       0                       0  False                   False                        nan
3478                       0                       0  False                   False                        nan
3479                       0                       0  False                   False                        nan
3480                       0                       0  False                   False                        nan
3481                       0                       0  False                   False                        nan
3482                       0                       0  False                   False                        nan
3483                       0                       0  False                   False                        nan
3484                       0                       0  False                   False                        nan
3485                       0                       0  False                   False                        nan
3486                       0                       0  False                   False                        nan
3487                       0                       0  False                   False                        nan
3488                       0                       0  False                   False                        nan
3489                       0                       0  False                   False                        nan
3490                       0                       0  False                   False                        nan
3491                       0                       0  False                   False                        nan
3492                       0                       0  False                   False                        nan
3493                       0                       0  False                   False                        nan
3494                       0                       0  False                   False                        nan
3495                       0                       0  False                   False                        nan
3496                       0                       0  False                   False                        nan
3497                       0                       0  False                   False                        nan
3498                       0                       0  False                   False                        nan
3499                       0                       0  False                   False                        nan
3500                       0                       0  False                   False                        nan
3501                       0                       0  False                   False                        nan
3502                       0                       0  False                   False                        nan
3503                       0                       0  False                   False                        nan
3504                       0                       0  False                   False                        nan
3505                       0                       0  False                   False                        nan
3506                       0                       0  False                   False                        nan
3507                       0                       0  False                   False                        nan
3508                       0                       0  False                   False                        nan
3509                       0                       0  False                   False                        nan
3510                       0                       0  False                   False                        nan
3511                       0                       0  False                   False                        nan
3512                       0                       0  False                   False                        nan
3513                       0                       0  False                   False                        nan
3514                       0                       0  False                   False                        nan
